studentid,userid
620058896,58896
620058897,58897
620058898,58898
620058899,58899
620058900,58900
620058901,58901
620058902,58902
620058903,58903
620058904,58904
620058905,58905
620058906,58906
620058907,58907
620058908,58908
620058909,58909
620058910,58910
620058911,58911
620058912,58912
620058913,58913
620058914,58914
620058915,58915
620058916,58916
620058917,58917
620058918,58918
620058919,58919
620058920,58920
620058921,58921
620058922,58922
620058923,58923
620058924,58924
620058925,58925
620058926,58926
620058927,58927
620058928,58928
620058929,58929
620058930,58930
620058931,58931
620058932,58932
620058933,58933
620058934,58934
620058935,58935
620058936,58936
620058937,58937
620058938,58938
620058939,58939
620058940,58940
620058941,58941
620058942,58942
620058943,58943
620058944,58944
620058945,58945
620058946,58946
620058947,58947
620058948,58948
620058949,58949
620058950,58950
620058951,58951
620058952,58952
620058953,58953
620058954,58954
620058955,58955
620058956,58956
620058957,58957
620058958,58958
620058959,58959
620058960,58960
620058961,58961
620058962,58962
620058963,58963
620058964,58964
620058965,58965
620058966,58966
620058967,58967
620058968,58968
620058969,58969
620058970,58970
620058971,58971
620058972,58972
620058973,58973
620058974,58974
620058975,58975
620058976,58976
620058977,58977
620058978,58978
620058979,58979
620058980,58980
620058981,58981
620058982,58982
620058983,58983
620058984,58984
620058985,58985
620058986,58986
620058987,58987
620058988,58988
620058989,58989
620058990,58990
620058991,58991
620058992,58992
620058993,58993
620058994,58994
620058995,58995
620058996,58996
620058997,58997
620058998,58998
620058999,58999
620059000,59000
620059001,59001
620059002,59002
620059003,59003
620059004,59004
620059005,59005
620059006,59006
620059007,59007
620059008,59008
620059009,59009
620059010,59010
620059011,59011
620059012,59012
620059013,59013
620059014,59014
620059015,59015
620059016,59016
620059017,59017
620059018,59018
620059019,59019
620059020,59020
620059021,59021
620059022,59022
620059023,59023
620059024,59024
620059025,59025
620059026,59026
620059027,59027
620059028,59028
620059029,59029
620059030,59030
620059031,59031
620059032,59032
620059033,59033
620059034,59034
620059035,59035
620059036,59036
620059037,59037
620059038,59038
620059039,59039
620059040,59040
620059041,59041
620059042,59042
620059043,59043
620059044,59044
620059045,59045
620059046,59046
620059047,59047
620059048,59048
620059049,59049
620059050,59050
620059051,59051
620059052,59052
620059053,59053
620059054,59054
620059055,59055
620059056,59056
620059057,59057
620059058,59058
620059059,59059
620059060,59060
620059061,59061
620059062,59062
620059063,59063
620059064,59064
620059065,59065
620059066,59066
620059067,59067
620059068,59068
620059069,59069
620059070,59070
620059071,59071
620059072,59072
620059073,59073
620059074,59074
620059075,59075
620059076,59076
620059077,59077
620059078,59078
620059079,59079
620059080,59080
620059081,59081
620059082,59082
620059083,59083
620059084,59084
620059085,59085
620059086,59086
620059087,59087
620059088,59088
620059089,59089
620059090,59090
620059091,59091
620059092,59092
620059093,59093
620059094,59094
620059095,59095
620059096,59096
620059097,59097
620059098,59098
620059099,59099
620059100,59100
620059101,59101
620059102,59102
620059103,59103
620059104,59104
620059105,59105
620059106,59106
620059107,59107
620059108,59108
620059109,59109
620059110,59110
620059111,59111
620059112,59112
620059113,59113
620059114,59114
620059115,59115
620059116,59116
620059117,59117
620059118,59118
620059119,59119
620059120,59120
620059121,59121
620059122,59122
620059123,59123
620059124,59124
620059125,59125
620059126,59126
620059127,59127
620059128,59128
620059129,59129
620059130,59130
620059131,59131
620059132,59132
620059133,59133
620059134,59134
620059135,59135
620059136,59136
620059137,59137
620059138,59138
620059139,59139
620059140,59140
620059141,59141
620059142,59142
620059143,59143
620059144,59144
620059145,59145
620059146,59146
620059147,59147
620059148,59148
620059149,59149
620059150,59150
620059151,59151
620059152,59152
620059153,59153
620059154,59154
620059155,59155
620059156,59156
620059157,59157
620059158,59158
620059159,59159
620059160,59160
620059161,59161
620059162,59162
620059163,59163
620059164,59164
620059165,59165
620059166,59166
620059167,59167
620059168,59168
620059169,59169
620059170,59170
620059171,59171
620059172,59172
620059173,59173
620059174,59174
620059175,59175
620059176,59176
620059177,59177
620059178,59178
620059179,59179
620059180,59180
620059181,59181
620059182,59182
620059183,59183
620059184,59184
620059185,59185
620059186,59186
620059187,59187
620059188,59188
620059189,59189
620059190,59190
620059191,59191
620059192,59192
620059193,59193
620059194,59194
620059195,59195
620059196,59196
620059197,59197
620059198,59198
620059199,59199
620059200,59200
620059201,59201
620059202,59202
620059203,59203
620059204,59204
620059205,59205
620059206,59206
620059207,59207
620059208,59208
620059209,59209
620059210,59210
620059211,59211
620059212,59212
620059213,59213
620059214,59214
620059215,59215
620059216,59216
620059217,59217
620059218,59218
620059219,59219
620059220,59220
620059221,59221
620059222,59222
620059223,59223
620059224,59224
620059225,59225
620059226,59226
620059227,59227
620059228,59228
620059229,59229
620059230,59230
620059231,59231
620059232,59232
620059233,59233
620059234,59234
620059235,59235
620059236,59236
620059237,59237
620059238,59238
620059239,59239
620059240,59240
620059241,59241
620059242,59242
620059243,59243
620059244,59244
620059245,59245
620059246,59246
620059247,59247
620059248,59248
620059249,59249
620059250,59250
620059251,59251
620059252,59252
620059253,59253
620059254,59254
620059255,59255
620059256,59256
620059257,59257
620059258,59258
620059259,59259
620059260,59260
620059261,59261
620059262,59262
620059263,59263
620059264,59264
620059265,59265
620059266,59266
620059267,59267
620059268,59268
620059269,59269
620059270,59270
620059271,59271
620059272,59272
620059273,59273
620059274,59274
620059275,59275
620059276,59276
620059277,59277
620059278,59278
620059279,59279
620059280,59280
620059281,59281
620059282,59282
620059283,59283
620059284,59284
620059285,59285
620059286,59286
620059287,59287
620059288,59288
620059289,59289
620059290,59290
620059291,59291
620059292,59292
620059293,59293
620059294,59294
620059295,59295
620059296,59296
620059297,59297
620059298,59298
620059299,59299
620059300,59300
620059301,59301
620059302,59302
620059303,59303
620059304,59304
620059305,59305
620059306,59306
620059307,59307
620059308,59308
620059309,59309
620059310,59310
620059311,59311
620059312,59312
620059313,59313
620059314,59314
620059315,59315
620059316,59316
620059317,59317
620059318,59318
620059319,59319
620059320,59320
620059321,59321
620059322,59322
620059323,59323
620059324,59324
620059325,59325
620059326,59326
620059327,59327
620059328,59328
620059329,59329
620059330,59330
620059331,59331
620059332,59332
620059333,59333
620059334,59334
620059335,59335
620059336,59336
620059337,59337
620059338,59338
620059339,59339
620059340,59340
620059341,59341
620059342,59342
620059343,59343
620059344,59344
620059345,59345
620059346,59346
620059347,59347
620059348,59348
620059349,59349
620059350,59350
620059351,59351
620059352,59352
620059353,59353
620059354,59354
620059355,59355
620059356,59356
620059357,59357
620059358,59358
620059359,59359
620059360,59360
620059361,59361
620059362,59362
620059363,59363
620059364,59364
620059365,59365
620059366,59366
620059367,59367
620059368,59368
620059369,59369
620059370,59370
620059371,59371
620059372,59372
620059373,59373
620059374,59374
620059375,59375
620059376,59376
620059377,59377
620059378,59378
620059379,59379
620059380,59380
620059381,59381
620059382,59382
620059383,59383
620059384,59384
620059385,59385
620059386,59386
620059387,59387
620059388,59388
620059389,59389
620059390,59390
620059391,59391
620059392,59392
620059393,59393
620059394,59394
620059395,59395
620059396,59396
620059397,59397
620059398,59398
620059399,59399
620059400,59400
620059401,59401
620059402,59402
620059403,59403
620059404,59404
620059405,59405
620059406,59406
620059407,59407
620059408,59408
620059409,59409
620059410,59410
620059411,59411
620059412,59412
620059413,59413
620059414,59414
620059415,59415
620059416,59416
620059417,59417
620059418,59418
620059419,59419
620059420,59420
620059421,59421
620059422,59422
620059423,59423
620059424,59424
620059425,59425
620059426,59426
620059427,59427
620059428,59428
620059429,59429
620059430,59430
620059431,59431
620059432,59432
620059433,59433
620059434,59434
620059435,59435
620059436,59436
620059437,59437
620059438,59438
620059439,59439
620059440,59440
620059441,59441
620059442,59442
620059443,59443
620059444,59444
620059445,59445
620059446,59446
620059447,59447
620059448,59448
620059449,59449
620059450,59450
620059451,59451
620059452,59452
620059453,59453
620059454,59454
620059455,59455
620059456,59456
620059457,59457
620059458,59458
620059459,59459
620059460,59460
620059461,59461
620059462,59462
620059463,59463
620059464,59464
620059465,59465
620059466,59466
620059467,59467
620059468,59468
620059469,59469
620059470,59470
620059471,59471
620059472,59472
620059473,59473
620059474,59474
620059475,59475
620059476,59476
620059477,59477
620059478,59478
620059479,59479
620059480,59480
620059481,59481
620059482,59482
620059483,59483
620059484,59484
620059485,59485
620059486,59486
620059487,59487
620059488,59488
620059489,59489
620059490,59490
620059491,59491
620059492,59492
620059493,59493
620059494,59494
620059495,59495
620059496,59496
620059497,59497
620059498,59498
620059499,59499
620059500,59500
620059501,59501
620059502,59502
620059503,59503
620059504,59504
620059505,59505
620059506,59506
620059507,59507
620059508,59508
620059509,59509
620059510,59510
620059511,59511
620059512,59512
620059513,59513
620059514,59514
620059515,59515
620059516,59516
620059517,59517
620059518,59518
620059519,59519
620059520,59520
620059521,59521
620059522,59522
620059523,59523
620059524,59524
620059525,59525
620059526,59526
620059527,59527
620059528,59528
620059529,59529
620059530,59530
620059531,59531
620059532,59532
620059533,59533
620059534,59534
620059535,59535
620059536,59536
620059537,59537
620059538,59538
620059539,59539
620059540,59540
620059541,59541
620059542,59542
620059543,59543
620059544,59544
